lon,lat,pr,tipo,distancia,acum_distancia,topo
-69.9518055555555,-14.7669444444444,4.13258426966292,0,0.0,0.0,3927.55517578125
-69.95289611816406,-14.761207580566406,4.008552074432373,1,0.6423560546066349,0.6423560546066349,3927.55517578125
-69.97117614746094,-14.761207580566406,4.334015369415283,1,2.01080322265625,2.653159277262885,4008.73095703125
-69.98944854736328,-14.761207580566406,4.307884693145752,1,2.0099639892578125,4.663123266520698,4047.111328125
-70.00772094726562,-14.743537902832031,4.534955978393555,1,2.796030601419959,7.459153867940657,4121.1884765625
-70.02599334716797,-14.743537902832031,5.1155548095703125,1,2.0099639892578125,9.46911785719847,4196.36572265625
-70.04426574707031,-14.743537902832031,4.700028896331787,1,2.0099639892578125,11.479081846456282,4020.3759765625
-70.06254577636719,-14.743537902832031,4.840473651885986,1,2.01080322265625,13.489885069112532,4078.703125
-70.13563537597656,-14.725860595703125,4.915585041046143,1,8.271661186031498,21.76154625514403,4018.01025390625
-70.11736297607422,-14.725860595703125,5.201045989990234,1,2.0099639892578125,23.771510244401842,4077.427978515625
-70.1539077758789,-14.725860595703125,4.889360427856445,1,4.019927978515625,27.791438222917467,4054.8720703125
-70.08081817626953,-14.725860595703125,5.540151596069336,1,8.03985595703125,35.83129417994871,4134.3525390625
-70.09909057617188,-14.725860595703125,5.228114604949951,1,2.0099639892578125,37.841258169206526,4083.51513671875
-70.17218780517578,-14.708183288574219,5.087391376495361,1,8.272476903085812,46.113735072292336,4009.159423828125
-70.19046020507812,-14.708183288574219,5.095426082611084,1,2.0099639892578125,48.12369906155015,3968.39599609375
-70.20873260498047,-14.708183288574219,4.875305652618408,1,2.0099639892578125,50.13366305080796,3957.9970703125
-70.22700500488281,-14.708183288574219,5.226223468780518,1,2.0099639892578125,52.14362704006577,4034.366455078125
-70.24527740478516,-14.708183288574219,5.483612537384033,1,2.0099639892578125,54.153591029323586,4071.481201171875
-70.2635498046875,-14.690513610839844,6.259866714477539,1,2.796030601419959,56.94962163074354,4208.5400390625
-70.28182983398438,-14.690513610839844,5.400793552398682,1,2.01080322265625,58.96042485339979,3999.50244140625
-70.30010223388672,-14.690513610839844,4.818109035491943,1,2.0099639892578125,60.970388842657606,3895.100830078125
-70.31837463378906,-14.690513610839844,4.9119367599487305,1,2.0099639892578125,62.98035283191542,3899.0380859375
-70.37319946289062,-14.672836303710938,5.636153221130371,1,6.336466979909001,69.31681981182442,3948.9228515625
-70.3366470336914,-14.672836303710938,5.694136619567871,1,4.0207672119140625,73.33758702373848,3934.842041015625
-70.35491943359375,-14.672836303710938,5.631110191345215,1,2.0099639892578125,75.34755101299629,3943.60888671875
-70.3678055555555,-14.6716944444444,4.83296703296703,0,1.4230275400545773,76.77057855305087,3948.9228515625
-70.3678055555555,-14.6716944444444,4.83296703296703,0,0.0,76.77057855305087,3948.9228515625
-70.39147186279297,-14.672836303710938,5.434937953948975,1,2.6063221374563144,79.37690069050718,3958.98388671875
-70.37319946289062,-14.672836303710938,5.636153221130371,1,2.0099639892578125,81.386864679765,3948.9228515625
-70.40974426269531,-14.690513610839844,4.917822360992432,1,4.465525267999482,85.85238994776448,3949.383544921875
-70.42801666259766,-14.690513610839844,5.063479423522949,1,2.0099639892578125,87.86235393702229,3973.94091796875
-70.4462890625,-14.690513610839844,5.083384990692139,1,2.0099639892578125,89.8723179262801,3901.64697265625
-70.46456146240234,-14.708183288574219,5.396493911743164,1,2.796030601419959,92.66834852770006,3964.81494140625
-70.48284149169922,-14.708183288574219,5.739744663238525,1,2.01080322265625,94.67915175035631,3979.287353515625
-70.50111389160156,-14.725860595703125,5.322310924530029,1,2.7966140607531647,97.47576581110948,3896.5791015625
-70.5193862915039,-14.725860595703125,5.538968563079834,1,2.0099639892578125,99.4857298003673,3965.29541015625
-70.53765869140625,-14.725860595703125,5.65604829788208,1,2.0099639892578125,101.49569378962511,3943.10693359375
-70.59248352050781,-14.743537902832031,5.61294412612915,1,6.336466979909001,107.83216076953411,4206.65673828125
-70.5559310913086,-14.743537902832031,6.235016822814941,1,4.0207672119140625,111.85292798144818,4235.06982421875
-70.57420349121094,-14.743537902832031,5.822046279907227,1,2.0099639892578125,113.86289197070599,4135.0029296875
-70.61075592041016,-14.761207580566406,4.9160075187683105,1,4.465915455801516,118.32880742650751,4071.481689453125
-70.6290283203125,-14.761207580566406,5.259981632232666,1,2.0099639892578125,120.33877141576532,4024.3212890625
-70.64730072021484,-14.778877258300781,5.252107620239258,1,2.796030601419959,123.13480201718528,4089.842041015625
-70.66557312011719,-14.778877258300781,5.197603702545166,1,2.0099639892578125,125.14476600644309,4015.880859375
-70.68384552001953,-14.778877258300781,5.168374061584473,1,2.0099639892578125,127.1547299957009,4029.880859375
-70.7284916666667,-14.7879055555556,6.4010989010989,0,5.010483170046299,132.1652131657472,3914.5498046875
-70.7021255493164,-14.796546936035156,5.13755464553833,1,3.052070079263315,135.2172832450105,3915.81689453125
-70.72039794921875,-14.796546936035156,4.069205284118652,1,2.0099639892578125,137.2272472342683,3914.5498046875
-70.7284916666667,-14.7879055555556,6.4010989010989,0,1.3023819702791442,138.52962920454746,3914.5498046875
-70.72039794921875,-14.796546936035156,4.069205284118652,1,1.3023819702791442,139.83201117482662,3914.5498046875
-70.7021255493164,-14.814208984375,5.054659843444824,1,2.795447272258378,142.627458447085,3909.01513671875
-70.68384552001953,-14.814208984375,4.665525436401367,1,2.01080322265625,144.63826166974124,3920.752685546875
-70.66557312011719,-14.831878662109375,4.348104953765869,1,2.796030601419959,147.4342922711612,3918.59765625
-70.64730072021484,-14.831878662109375,4.250082969665527,1,2.0099639892578125,149.44425626041902,3947.99267578125
-70.6290283203125,-14.849540710449219,4.257439136505127,1,2.795447272258378,152.2397035326774,3963.53955078125
-70.61075592041016,-14.849540710449219,4.241857528686523,1,2.0099639892578125,154.2496675219352,4032.3955078125
-70.59248352050781,-14.867202758789062,3.726907968521118,1,2.795447272258378,157.04511479419358,3948.43994140625
-70.5916111111111,-14.8687666666667,5.04175824175824,0,0.19698619916855845,157.24210099336213,3948.43994140625
-70.59248352050781,-14.867202758789062,3.726907968521118,1,0.19698619916855845,157.43908719253068,3948.43994140625
-70.5916111111111,-14.8687666666667,5.04175824175824,0,0.19698619916855845,157.63607339169923,3948.43994140625
-70.59248352050781,-14.884872436523438,3.6269028186798096,1,1.7742318738224172,159.41030526552166,3908.29443359375
-70.59248352050781,-14.90252685546875,3.523780345916748,1,1.941986083984375,161.35229134950603,3926.7119140625
-70.59248352050781,-14.920181274414062,3.4852848052978516,1,1.941986083984375,163.2942774334904,3911.4453125
-70.59248352050781,-14.937843322753906,3.668323278427124,1,1.9428253173828125,165.23710275087322,3911.966064453125
-70.59248352050781,-14.955497741699219,4.010774612426758,1,1.941986083984375,167.1790888348576,4060.705322265625
-70.59248352050781,-14.973152160644531,3.834407329559326,1,1.941986083984375,169.12107491884197,4089.33935546875
-70.59248352050781,-14.990806579589844,3.834984064102173,1,1.941986083984375,171.06306100282634,4123.28515625
-70.59248352050781,-15.008453369140625,3.7642643451690674,1,1.9411468505859375,173.00420785341228,4118.1728515625
-70.59248352050781,-15.026100158691406,3.70495867729187,1,1.9411468505859375,174.94535470399822,4043.56689453125
-70.59248352050781,-15.043754577636719,3.7325150966644287,1,1.941986083984375,176.8873407879826,4011.49609375
-70.59248352050781,-15.0614013671875,3.6104109287261963,1,1.9411468505859375,178.82848763856853,3982.452392578125
-70.59248352050781,-15.079048156738281,3.681720733642578,1,1.9411468505859375,180.76963448915447,4022.02197265625
-70.59248352050781,-15.096687316894531,4.030843734741211,1,1.9403076171875,182.70994210634197,4055.555908203125
-70.59248352050781,-15.114326477050781,5.154800891876221,1,1.9403076171875,184.65024972352947,4350.216796875
-70.59248352050781,-15.131973266601562,5.764441013336182,1,1.9411468505859375,186.5913965741154,4681.8671875
-70.59248352050781,-15.149612426757812,5.260262966156006,1,1.9403076171875,188.5317041913029,4614.3056640625
-70.59248352050781,-15.167251586914062,4.97255277633667,1,1.9403076171875,190.4720118084904,4551.6240234375
-70.59248352050781,-15.184883117675781,4.385500907897949,1,1.9394683837890625,192.41148019227947,4562.4443359375
-70.59248352050781,-15.202522277832031,3.8174209594726562,1,1.9403076171875,194.35178780946697,4356.03125
-70.59248352050781,-15.22015380859375,3.7464210987091064,1,1.9394683837890625,196.29125619325603,4305.884765625
-70.59315,-15.2358666666667,5.86483516483516,0,1.7299685127722755,198.0212247060283,4087.30859375
-70.59248352050781,-15.237785339355469,3.5073206424713135,1,0.22342459036891055,198.24464929639723,4087.30859375
-70.59315,-15.2358666666667,5.86483516483516,0,0.22342459036891055,198.46807388676615,4087.30859375
-70.59248352050781,-15.237785339355469,3.5073206424713135,1,0.22342459036891055,198.69149847713507,4087.30859375
-70.59248352050781,-15.255416870117188,3.7082345485687256,1,1.9394683837890625,200.63096686092413,4142.611328125
-70.59248352050781,-15.273048400878906,4.154625415802002,1,1.9394683837890625,202.5704352447132,4286.60546875
-70.59248352050781,-15.290679931640625,4.682622909545898,1,1.9394683837890625,204.50990362850226,4388.00390625
-70.59248352050781,-15.308296203613281,4.766313552856445,1,1.9377899169921875,206.44769354549445,4455.91943359375
-70.59248352050781,-15.325927734375,4.600269794464111,1,1.9394683837890625,208.3871619292835,4514.01904296875
-70.59248352050781,-15.343551635742188,4.566715240478516,1,1.938629150390625,210.32579107967413,4492.82763671875
-70.59248352050781,-15.361175537109375,4.878876209259033,1,1.938629150390625,212.26442023006476,4662.8798828125
-70.59248352050781,-15.3787841796875,6.115708351135254,1,1.93695068359375,214.2013709136585,4729.28173828125
-70.59248352050781,-15.396408081054688,6.826111316680908,1,1.938629150390625,216.14000006404913,4923.2373046875
-70.59248352050781,-15.414024353027344,5.9273200035095215,1,1.9377899169921875,218.07778998104132,4765.181640625
-70.59248352050781,-15.431640625,4.891486644744873,1,1.9377899169921875,220.0155798980335,4557.8505859375
-70.59248352050781,-15.449256896972656,4.68526029586792,1,1.9377899169921875,221.9533698150257,4489.06103515625
-70.59248352050781,-15.466865539550781,4.371510982513428,1,1.93695068359375,223.89032049861945,4599.857421875
-70.59248352050781,-15.484474182128906,3.828092098236084,1,1.93695068359375,225.8272711822132,4609.88232421875
-70.59248352050781,-15.502082824707031,2.976463794708252,1,1.93695068359375,227.76422186580695,4471.794921875
-70.59248352050781,-15.519691467285156,2.870722770690918,1,1.93695068359375,229.7011725494007,4568.380859375
-70.59248352050781,-15.537300109863281,3.2375621795654297,1,1.93695068359375,231.63812323299445,4671.47607421875
-70.59248352050781,-15.554901123046875,3.948786497116089,1,1.9361114501953125,233.57423468318976,4708.6318359375
-70.59248352050781,-15.572509765625,4.330085754394531,1,1.93695068359375,235.5111853667835,4757.650390625
-70.59248352050781,-15.590110778808594,4.234209060668945,1,1.9361114501953125,237.44729681697882,4712.681640625
-70.59248352050781,-15.607711791992188,3.4677298069000244,1,1.9361114501953125,239.38340826717413,4481.771484375
-70.59248352050781,-15.625312805175781,3.24529767036438,1,1.9361114501953125,241.31951971736945,4353.7109375
-70.59248352050781,-15.642913818359375,2.6875863075256348,1,1.9361114501953125,243.25563116756476,4110.15966796875
-70.59248352050781,-15.660507202148438,2.400615692138672,1,1.935272216796875,245.19090338436163,4062.981201171875
-70.59248352050781,-15.678108215332031,2.323690176010132,1,1.9361114501953125,247.12701483455695,4061.71337890625
-70.5992722222222,-15.694075,4.74505494505495,0,1.908506922062893,249.03552175661983,4117.2333984375
-70.59248352050781,-15.695693969726562,2.3494174480438232,1,0.7676986131961057,249.80322036981593,4117.2333984375
-70.5992722222222,-15.694075,4.74505494505495,0,0.7676986131961057,250.57091898301204,4117.2333984375
-70.59248352050781,-15.695693969726562,2.3494174480438232,1,0.7676986131961057,251.33861759620814,4117.2333984375
-70.57420349121094,-15.695693969726562,2.364894390106201,1,2.01080322265625,253.3494208188644,4147.5244140625
-70.5559310913086,-15.713279724121094,2.576266050338745,1,2.789621158037944,256.1390419769023,4354.48583984375
-70.53765869140625,-15.713279724121094,2.4290695190429688,1,2.0099639892578125,258.14900596616013,4319.6259765625
-70.5193862915039,-15.730873107910156,2.355825185775757,1,2.790203180992214,260.9392091471523,4104.5380859375
-70.50111389160156,-15.730873107910156,2.6043872833251953,1,2.0099639892578125,262.94917313641014,4285.77587890625
-70.4462890625,-15.748466491699219,5.332611560821533,1,6.33364013612187,269.282813272532,4540.091796875
-70.46456146240234,-15.748466491699219,3.25577449798584,1,2.0099639892578125,271.2927772617898,4326.70703125
-70.48284149169922,-15.748466491699219,2.920194625854492,1,2.01080322265625,273.30358048444606,4474.07666015625
-70.42801666259766,-15.76605224609375,5.828887462615967,1,6.33338375499604,279.6369642394421,4648.8759765625
-70.40974426269531,-15.76605224609375,4.538910388946533,1,2.0099639892578125,281.6469282286999,4393.8798828125
-70.39147186279297,-15.783638000488281,3.7442238330841064,1,2.789621158037944,284.43654938673785,4050.57080078125
-70.37319946289062,-15.783638000488281,3.43243145942688,1,2.0099639892578125,286.44651337599566,3951.539306640625
-70.3395,-15.7994444444444,4.19438202247191,0,4.0944498266335225,290.5409632026292,3924.954345703125
-70.35491943359375,-15.801223754882812,3.395051956176758,1,1.707393048966212,292.2483562515954,3953.9970703125
-70.3366470336914,-15.801223754882812,3.2158732414245605,1,2.0099639892578125,294.2583202408532,3924.954345703125
-70.3395,-15.7994444444444,4.19438202247191,0,0.3698579253849247,294.6281781662381,3924.954345703125
-70.3366470336914,-15.801223754882812,3.2158732414245605,1,0.3698579253849247,294.998036091623,3924.954345703125
-70.31837463378906,-15.818809509277344,3.6181535720825195,1,2.789621158037944,297.787657249661,3981.6455078125
-70.30010223388672,-15.836380004882812,3.878681182861328,1,2.788457505424266,300.57611475508526,4077.95068359375
-70.28182983398438,-15.853965759277344,4.037108898162842,1,2.789621158037944,303.3657359131232,4078.97021484375
-70.28182983398438,-15.871543884277344,5.3656229972839355,1,1.93359375,305.2993296631232,4395.4306640625
-70.2635498046875,-15.889122009277344,4.912580490112305,1,2.7896441332693,308.0889737963925,4266.31591796875
-70.24527740478516,-15.906692504882812,4.357144832611084,1,2.788457505424266,310.8774313018168,4124.181640625
-70.22700500488281,-15.924263000488281,4.736876010894775,1,2.788457505424266,313.66588880724106,4166.1611328125
-70.20873260498047,-15.941841125488281,5.237550735473633,1,2.7890392661546097,316.45492807339565,4238.7705078125
-70.19046020507812,-15.95941162109375,6.110622406005859,1,2.788457505424266,319.2433855788199,4328.22509765625
-70.19046020507812,-15.976982116699219,6.250674724578857,1,1.9327545166015625,321.1761400954215,4397.0380859375
-70.17218780517578,-15.994544982910156,5.8689165115356445,1,2.787875875929018,323.9640159713505,4436.115234375
-70.1539077758789,-16.012107849121094,5.42152738571167,1,2.7884809954020793,326.7524969667526,4369.96875
-70.13563537597656,-16.02967071533203,6.503657341003418,1,2.787875875929018,329.54037284268156,4450.48681640625
-70.11736297607422,-16.04723358154297,5.4501423835754395,1,2.787875875929018,332.32824871861055,4247.94091796875
-70.09909057617188,-16.064796447753906,4.680323123931885,1,2.787875875929018,335.11612459453954,4000.21142578125
-70.09909057617188,-16.082359313964844,4.734872817993164,1,1.931915283203125,337.04803987774267,3983.6767578125
-70.08081817626953,-16.09991455078125,6.032263278961182,1,2.7872943777510217,339.8353342554937,4215.2138671875
-70.06254577636719,-16.117469787597656,5.266378402709961,1,2.7872943777510217,342.62262863324474,4034.307861328125
-70.04426574707031,-16.135025024414062,5.114285469055176,1,2.7878996234394875,345.41052825668424,3942.83251953125
-70.0458888888889,-16.1359166666667,4.26153846153846,0,0.2037114252221905,345.61423968190644,3942.83251953125
-70.04426574707031,-16.135025024414062,5.114285469055176,1,0.2037114252221905,345.81795110712864,3942.83251953125
-70.0458888888889,-16.1359166666667,4.26153846153846,0,0.2037114252221905,346.02166253235083,3942.83251953125
-70.02599334716797,-16.15258026123047,5.13164758682251,1,2.854723518359364,348.8763860507102,3930.1708984375
-70.02599334716797,-16.170135498046875,5.010076522827148,1,1.9310760498046875,350.8074621005149,3946.109375
-70.00772094726562,-16.18768310546875,5.690417766571045,1,2.786713010972482,353.5941751114874,4120.50390625
-70.00772094726562,-16.205223083496094,6.014832019805908,1,1.9293975830078125,355.5235726944952,4138.12353515625
-69.98944854736328,-16.2227783203125,5.261469841003418,1,2.7872943777510217,358.31086707224625,4024.45166015625
-69.98944854736328,-16.240318298339844,5.559699058532715,1,1.9293975830078125,360.24026465525407,4013.3662109375
-69.97117614746094,-16.25786590576172,6.246222972869873,1,2.786713010972482,363.02697766622657,4091.976318359375
-69.97117614746094,-16.275405883789062,6.348249912261963,1,1.9293975830078125,364.9563752492344,4131.6162109375
-69.95289611816406,-16.292945861816406,6.534659385681152,1,2.786737273867264,367.7431125231017,4140.19921875
-69.95289611816406,-16.31048583984375,6.298275947570801,1,1.9293975830078125,369.6725101061095,4126.22021484375
-69.93462371826172,-16.328025817871094,6.20686149597168,1,2.786131775675653,372.4586418817851,4074.8857421875
-69.93462371826172,-16.345558166503906,5.730273723602295,1,1.928558349609375,374.3872002313945,4013.79345703125
-69.91635131835938,-16.36309051513672,5.923911094665527,1,2.7855506719428416,377.1727509033373,4139.240234375
-69.91635131835938,-16.38062286376953,5.998454570770264,1,1.928558349609375,379.1013092529467,4228.0185546875
-69.89807891845703,-16.398155212402344,6.065746307373047,1,2.7855506719428416,381.8868599248895,4350.5205078125
-69.89807891845703,-16.415695190429688,6.366596698760986,1,1.9293975830078125,383.8162575078973,4450.75244140625
-69.87980651855469,-16.43321990966797,6.952127456665039,1,2.784969699856402,386.6012272077537,4678.9521484375
-69.86153411865234,-16.45074462890625,6.247712135314941,1,2.784969699856402,389.3861969076101,4663.42138671875
-69.86153411865234,-16.46826171875,6.298818111419678,1,1.9268798828125,391.3130767904226,4753.806640625
-69.84325408935547,-16.48578643798828,5.870258808135986,1,2.785575450647467,394.09865224107006,4523.9931640625
-69.84325408935547,-16.503311157226562,5.761490821838379,1,1.9277191162109375,396.026371357281,4444.28271484375
-69.82498168945312,-16.520835876464844,5.128736972808838,1,2.784969699856402,398.8113410571374,4264.5390625
-69.82498168945312,-16.538345336914062,4.810023784637451,1,1.9260406494140625,400.73738170655145,4218.56982421875
-69.80670928955078,-16.555870056152344,4.438449859619141,1,2.784969699856402,403.52235140640784,4082.56396484375
-69.80670928955078,-16.573387145996094,4.225935459136963,1,1.9268798828125,405.44923128922034,4059.2001953125
-69.78843688964844,-16.590896606445312,4.409430980682373,1,2.7838081509523107,408.23303944017266,4134.1318359375
-69.78843688964844,-16.608413696289062,4.597255706787109,1,1.9268798828125,410.15991932298516,4269.736328125
-69.7701644897461,-16.62591552734375,4.467905044555664,1,2.78322757429962,412.9431468972848,4163.2744140625
-69.7701644897461,-16.6434326171875,4.240922927856445,1,1.9268798828125,414.8700267800973,4187.595703125
-69.75189208984375,-16.660934448242188,3.6953794956207275,1,2.78322757429962,417.65325435439695,4049.1787109375
-69.75189208984375,-16.678443908691406,3.7659733295440674,1,1.9260406494140625,419.579295003811,4080.47265625
-69.73361206054688,-16.695945739746094,3.9156641960144043,1,2.7838337041700836,422.3631287079811,4128.62451171875
-69.73361206054688,-16.71344757080078,3.5453250408172607,1,1.925201416015625,424.28833012399673,4105.5791015625
-69.71533966064453,-16.73094940185547,3.196805953979492,1,2.78322757429962,427.0715576982964,3979.965576171875
-69.7154444444444,-16.7388888888889,4.27752808988764,0,0.8734196307531638,427.94497732904955,3979.965576171875
-69.71533966064453,-16.73094940185547,3.196805953979492,1,0.8734196307531638,428.8183969598027,3979.965576171875
-69.7154444444444,-16.7388888888889,4.27752808988764,0,0.8734196307531638,429.6918165905559,3979.965576171875
-69.69706726074219,-16.748443603515625,3.269357204437256,1,2.2783903911135717,431.9702069816695,3974.8427734375
-69.67879486083984,-16.748443603515625,3.5760998725891113,1,2.0099639892578125,433.9801709709273,4050.498779296875
-69.6605224609375,-16.765953063964844,4.060003280639648,1,2.7838081509523107,436.76397912187963,4221.4267578125
-69.64225006103516,-16.765953063964844,4.18053674697876,1,2.0099639892578125,438.77394311113744,4205.51904296875
-69.62397003173828,-16.78343963623047,4.313345909118652,1,2.78267319971569,441.55661631085314,4373.20654296875
-69.60569763183594,-16.78343963623047,3.862780809402466,1,2.0099639892578125,443.56658030011096,4232.767578125
-69.5874252319336,-16.800933837890625,4.584298133850098,1,2.7826471296232236,446.3492274297342,4519.16943359375
-69.56915283203125,-16.800933837890625,5.225307941436768,1,2.0099639892578125,448.359191418992,4635.00927734375
-69.53260803222656,-16.81842803955078,4.641538619995117,1,4.456791532295392,452.81598295128737,4613.88916015625
-69.5508804321289,-16.81842803955078,5.217742443084717,1,2.0099639892578125,454.8259469405452,4799.76171875
-69.51432800292969,-16.835922241210938,5.594691753387451,1,4.457548517098874,459.28349545764405,4687.5048828125
-69.49605560302734,-16.835922241210938,4.7571797370910645,1,2.0099639892578125,461.29345944690186,4450.20458984375
-69.477783203125,-16.853408813476562,4.402187347412109,1,2.782066817005727,464.0755262639076,4273.0361328125
-69.45951080322266,-16.853408813476562,3.947807788848877,1,2.0099639892578125,466.0854902531654,4150.408203125
-69.44123840332031,-16.870895385742188,3.9581398963928223,1,2.782066817005727,468.86755707017113,4121.1845703125
-69.42295837402344,-16.870895385742188,4.170275688171387,1,2.01080322265625,470.8783602928274,4144.45703125
-69.4046859741211,-16.888381958007812,4.158492088317871,1,2.782066817005727,473.6604271098331,4019.683837890625
-69.38641357421875,-16.888381958007812,4.1976542472839355,1,2.0099639892578125,475.6703910990909,4126.1669921875
-69.3695277777778,-16.9043472222222,4.77912087912088,0,2.5562158306470804,478.226606929738,3943.291015625
-69.3681411743164,-16.905868530273438,3.751901865005493,1,0.22642498290974533,478.45303191264776,3943.291015625
