date,472DE6A0,472E112A,472E4156,472E37C6,472E8448,472CB426,47E3903C,210003,472DD33A,472CF72C
2019-12-01 19:00:00,0.016666666666666666,0.0,0.0,0.5,0.0,0.0,0.016666666666666666,0.0,0.0,0.19999999999999998
2019-12-02 19:00:00,0.25000000000000006,0.225,0.15,0.8416666666666667,0.041666666666666664,0.0,0.08333333333333333,0.09999999999999999,0.0,0.3083333333333333
2019-12-03 19:00:00,0.0,0.0,0.008333333333333352,0.008333333333333333,0.0,0.7583333333333333,0.0,0.10000000000000002,0.0,0.016666666666666632
2019-12-04 19:00:00,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.18333333333333335,0.0,0.3166666666666667,0.0,0.0
2019-12-05 19:00:00,0.39999999999999997,0.0,0.08333333333333337,0.10833333333333332,1.7,1.1500000000000001,0.17500000000000002,0.2333333333333333,0.0,0.16666666666666663
2019-12-06 19:00:00,0.35000000000000003,0.0,0.0,0.0,0.14166666666666652,0.15,0.024999999999999998,0.11666666666666665,0.0,0.5
2019-12-07 19:00:00,0.016666666666666666,0.008333333333333333,0.6166666666666667,0.008333333333333316,0.2416666666666665,0.0,0.15833333333333335,,0.0,1.1833333333333333
2019-12-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,,0.0,0.0
2019-12-09 19:00:00,0.18333333333333335,0.0,0.0,0.3666666666666667,0.0,0.03333333333333333,0.0,,0.0,0.0
2019-12-10 19:00:00,0.016666666666666666,0.016666666666666666,0.0,0.0,0.024999999999999852,0.19166666666666665,0.0,,0.0,0.0
2019-12-11 19:00:00,0.049999999999999996,0.0,0.0,0.0,0.06666666666666653,0.0,0.008333333333333333,,0.0,0.0
2019-12-12 19:00:00,0.09999999999999999,0.0,0.008333333333333333,0.008333333333333333,0.6166666666666666,0.0,0.3,,0.0,0.09999999999999999
2019-12-13 19:00:00,0.03333333333333333,0.0,0.125,0.0,0.0,0.06666666666666667,0.09999999999999999,,0.0,0.016666666666666666
2019-12-14 19:00:00,0.43333333333333335,0.016666666666666666,0.09999999999999999,0.0,0.3416666666666665,0.0,0.0,,0.0,0.016666666666666666
2019-12-15 19:00:00,0.016666666666666666,0.075,0.06666666666666667,0.25833333333333336,0.008333333333333186,0.32499999999999996,0.008333333333333333,,0.0,0.0
2019-12-16 19:00:00,0.0,0.22499999999999998,0.18333333333333335,0.4833333333333334,0.0,0.024999999999999963,0.0,,0.0,0.17500000000000002
2019-12-17 19:00:00,0.0,0.0,0.0,0.0,0.03333333333333319,0.8583333333333334,0.0,,0.0,0.0
2019-12-18 19:00:00,0.21666666666666667,0.0,0.0,0.0,0.1833333333333332,0.041666666666666664,0.15833333333333333,,0.0,0.0
2019-12-19 19:00:00,0.08333333333333333,0.0,0.5833333333333333,0.09999999999999999,0.6583333333333332,0.4666666666666666,0.0,,0.0,0.0
2019-12-20 19:00:00,0.15,0.14166666666666666,0.06666666666666667,0.18333333333333338,0.0,0.05833333333333333,0.008333333333333333,,0.0,0.0
2019-12-21 19:00:00,0.016666666666666666,0.0,0.0,0.008333333333333371,0.1583333333333332,0.0,0.6916666666666668,,0.0,0.0
2019-12-22 19:00:00,0.016666666666666666,0.0,0.0,0.0,0.16666666666666652,0.075,0.03333333333333333,,0.0,0.0
2019-12-23 19:00:00,0.0,0.0,0.0,0.0,0.6166666666666666,0.4166666666666667,0.041666666666666664,,0.0,0.0
2019-12-24 19:00:00,0.03333333333333333,0.0,0.0,0.016666666666666705,0.04166666666666652,0.0,0.7916666666666666,,0.0,0.0
2019-12-25 19:00:00,0.5833333333333334,0.0,0.0,0.20000000000000004,0.1916666666666665,0.0,0.34166666666666673,,0.0,0.0
2019-12-26 19:00:00,0.016666666666666666,0.525,0.8083333333333332,0.5666666666666668,0.1333333333333332,0.13333333333333333,0.39999999999999997,,0.0,1.1583333333333334
2019-12-27 19:00:00,0.0,0.04166666666666682,0.0,1.0833333333333333,0.12499999999999985,0.075,0.0,,0.0,0.0
2019-12-28 19:00:00,0.0,0.0,0.0,0.08333333333333341,0.0,0.03333333333333333,0.0,,0.0,0.5916666666666667
2019-12-29 19:00:00,0.05000000000000001,0.0,0.05833333333333334,0.0,1.0499999999999998,0.23333333333333336,0.0,,0.0,0.0
2019-12-30 19:00:00,0.0,0.0,0.008333333333333333,0.058333333333333404,0.0,0.041666666666666664,0.008333333333333333,,0.0,0.0
2019-12-31 19:00:00,0.08333333333333333,0.3416666666666668,0.0,0.025000000000000074,0.2416666666666665,0.1416666666666667,0.39166666666666666,,0.0,0.0
2020-01-01 19:00:00,0.39999999999999997,0.4416666666666669,0.0,0.19166666666666674,0.8999999999999998,0.19999999999999998,1.0083333333333333,,0.0,0.08333333333333333
2020-01-02 19:00:00,0.0,0.2250000000000001,0.25000000000000006,1.375,0.09166666666666652,0.10833333333333334,0.5333333333333333,,0.0,0.17500000000000002
2020-01-03 19:00:00,0.7999999999999999,0.10833333333333343,0.10833333333333338,1.1416666666666668,1.5916666666666666,0.3416666666666666,0.20833333333333334,,0.0,0.30833333333333335
2020-01-04 19:00:00,0.25,0.008333333333333444,0.0,0.05833333333333333,0.22499999999999995,0.041666666666666664,0.3333333333333333,,0.0,0.024999999999999994
2020-01-05 19:00:00,0.016666666666666666,0.48333333333333345,0.033333333333333375,0.0,0.0,0.075,0.008333333333333352,,0.0,0.47500000000000003
2020-01-06 19:00:00,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,0.0,,0.0,0.0
2020-01-07 19:00:00,0.0,0.016666666666666816,0.0,0.18333333333333335,0.0,0.075,0.0,,0.0,0.0
2020-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333352,,0.0,0.0
2020-01-09 19:00:00,0.049999999999999996,0.0,0.0,0.13333333333333333,0.033333333333333263,0.0,0.0,,0.0,0.0
2020-01-10 19:00:00,0.13333333333333333,0.0,0.3333333333333333,0.0,0.00833333333333326,0.008333333333333333,0.0,,0.0,0.0
2020-01-11 19:00:00,0.21666666666666665,0.3333333333333335,0.11666666666666671,0.0,0.08333333333333326,0.31666666666666665,0.2833333333333334,,0.0,0.00833333333333333
2020-01-12 19:00:00,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.008333333333333333,,0.0,0.0
2020-01-13 19:00:00,0.0,0.13333333333333344,0.0,0.008333333333333333,0.40833333333333327,0.08333333333333333,1.0083333333333333,,0.0,0.0
2020-01-14 19:00:00,0.28333333333333327,0.6333333333333334,,0.14166666666666666,0.5666666666666667,0.03333333333333333,0.20000000000000004,,0.0,0.0
2020-01-15 19:00:00,0.7166666666666667,0.26666666666666683,,1.3166666666666667,0.9499999999999998,0.11666666666666665,0.48333333333333334,,0.0,0.4333333333333334
2020-01-16 19:00:00,0.09999999999999996,0.0,,0.125,0.0,0.225,0.05833333333333337,,0.0,0.075
2020-01-17 19:00:00,0.0,0.0,,0.0,0.0,0.0,0.025000000000000036,,0.0,0.0
2020-01-18 19:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-19 19:00:00,0.0,0.0,,0.0,0.0,0.10000000000000002,0.033333333333333375,,0.0,0.0
2020-01-20 19:00:00,0.65,0.0,,0.7999999999999999,0.041666666666666595,0.23333333333333336,0.4583333333333334,,0.0,0.18333333333333335
2020-01-21 19:00:00,0.016666666666666666,0.06666666666666682,,0.016666666666666666,0.14999999999999994,0.09999999999999998,0.44166666666666665,,0.0,0.11666666666666665
2020-01-22 19:00:00,0.016666666666666666,0.0,,0.225,0.02499999999999993,0.008333333333333333,0.0,,0.0,0.0
2020-01-23 19:00:00,0.8166666666666668,0.0,,0.125,0.0,0.0,0.13333333333333336,,0.0,0.0
2020-01-24 19:00:00,0.0,0.08333333333333348,,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-25 19:00:00,0.0,0.0,,0.0,0.0,0.075,0.0,,0.0,0.0
2020-01-26 19:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-27 19:00:00,0.0,0.1916666666666668,,0.35833333333333334,0.0,0.016666666666666666,0.2333333333333334,,0.0,0.10833333333333334
2020-01-28 19:00:00,0.0,0.0,,0.0,0.0,0.0,0.008333333333333371,,0.0,0.24166666666666667
2020-01-29 19:00:00,0.23333333333333336,0.008333333333333482,,0.13333333333333333,0.0,0.008333333333333333,0.016666666666666705,,0.0,0.26666666666666666
2020-01-30 19:00:00,,0.02500000000000015,,0.35833333333333334,0.00833333333333326,1.1583333333333332,0.0,,0.0,0.3333333333333333
2020-01-31 19:00:00,,0.0,,0.23333333333333336,0.05833333333333326,0.0,0.0,,0.0,0.025000000000000005
2020-02-01 19:00:00,,0.0,,0.0,0.0,0.03333333333333341,0.275,,0.0,0.0
2020-02-02 19:00:00,,0.11666666666666681,,1.4166666666666667,0.15833333333333324,0.37500000000000006,0.325,,0.0,0.525
2020-02-03 19:00:00,,0.016666666666666816,,0.9250000000000002,0.14999999999999994,0.12500000000000008,0.07500000000000004,,0.0,0.19166666666666665
2020-02-04 19:00:00,,0.025000000000000147,,0.10000000000000002,0.19166666666666662,0.10000000000000009,0.1333333333333334,,0.0,0.9916666666666667
2020-02-05 19:00:00,,0.008333333333333482,,0.8333333333333334,0.024999999999999925,0.0,0.1166666666666667,,0.0,0.0
2020-02-06 19:00:00,,0.008333333333333482,,0.25,0.9916666666666666,0.5333333333333334,0.008333333333333371,,0.0,0.9583333333333334
2020-02-07 19:00:00,,0.2166666666666668,,0.125,0.29999999999999993,0.4500000000000001,0.3333333333333334,,0.0,0.05833333333333332
2020-02-08 19:00:00,,0.0,,0.8333333333333334,0.2166666666666666,0.6083333333333334,0.46666666666666673,,0.0,0.75
2020-02-09 19:00:00,,0.05000000000000016,,1.0166666666666666,1.9416666666666664,0.10000000000000005,0.42500000000000004,,0.0,0.008333333333333305
2020-02-10 19:00:00,,0.05000000000000015,,0.39999999999999997,0.17499999999999985,0.5166666666666667,0.25,,0.0,0.07499999999999991
2020-02-11 19:00:00,,0.16666666666666682,,0.20833333333333334,0.22499999999999987,0.10833333333333339,0.19999999999999998,,0.0,0.0
2020-02-12 19:00:00,,0.025000000000000116,,0.19999999999999998,1.0999999999999999,0.0,1.6833333333333333,,0.0,0.0
2020-02-13 19:00:00,,0.016666666666666777,,0.26666666666666666,0.0833333333333331,0.0,0.09166666666666667,,0.0,0.016666666666666594
2020-02-14 19:00:00,,0.2333333333333335,,0.5583333333333332,0.7166666666666665,0.5666666666666669,0.5166666666666667,,0.0,0.1416666666666666
2020-02-15 19:00:00,,0.016666666666666816,,0.4916666666666667,0.008333333333333111,0.0,0.5833333333333334,,0.0,0.016666666666666594
2020-02-16 19:00:00,,0.0,,0.0,0.09166666666666645,0.0,0.16666666666666663,,0.0,0.0
2020-02-17 19:00:00,,0.5666666666666668,,0.325,0.14999999999999977,0.48333333333333345,0.28333333333333327,,0.0,0.0
2020-02-18 19:00:00,,0.1833333333333335,,0.008333333333333333,0.0,0.0,0.1083333333333333,,0.0,0.016666666666666594
2020-02-19 19:00:00,,0.0,,0.2916666666666667,0.008333333333333111,0.23333333333333348,0.008333333333333297,,,0.016666666666666594
2020-02-20 19:00:00,,0.0,,0.9,0.6833333333333331,0.5583333333333335,0.09999999999999996,,0.0,0.18333333333333324
2020-02-21 19:00:00,,0.17500000000000016,,0.5416666666666666,0.19999999999999984,0.20833333333333348,0.04999999999999997,,0.0,0.7499999999999999
2020-02-22 19:00:00,,0.13333333333333347,,0.30833333333333335,0.06666666666666653,0.10000000000000014,0.06666666666666664,,0.0,0.6999999999999998
2020-02-23 19:00:00,,0.0,,0.12500000000000003,0.22499999999999987,0.0,0.0333333333333333,,0.0,0.5666666666666665
2020-02-24 19:00:00,,0.0,,0.17500000000000002,0.024999999999999852,0.25833333333333347,0.04166666666666663,,0.03333333333333333,1.875
2020-02-25 19:00:00,,0.0,,1.4749999999999999,0.0,0.2750000000000002,0.008333333333333297,,0.0,1.3166666666666667
2020-02-26 19:00:00,,0.0,,0.3333333333333333,0.5249999999999998,0.016666666666666816,0.5916666666666667,,0.0,0.0
2020-02-27 19:00:00,,0.0,,0.0,0.16666666666666652,0.6416666666666667,0.0,,0.0,0.0
2020-02-28 19:00:00,,0.0083333333333335,,1.0833333333333335,0.7416666666666666,0.016666666666666816,0.9916666666666667,,0.0,0.0
2020-02-29 19:00:00,,0.0083333333333335,,0.016666666666666666,0.08333333333333319,0.10000000000000016,0.008333333333333333,,0.0,0.0
